gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
KIAA1324,0.0859016743094805,0.370735097567,0.84951504849515,0.0242,0.119955685549451,0.0,0.0,0.55456877,0.253272431786,0.0034923672040251,1.0
KIAA1324L,0.1084568625359923,0.502480620155,0.826217378262174,0.5102,0.11731795315825,0.0,0.0,0.55816406,0.0829117980956,0.0,1.0
KIAA1328,0.9683800789164978,0.822576851109,0.940705929407059,0.4906,0.147984245754015,0.0,0.0,0.0,0.3865326484,0.0004411699244253,1.0
KIAA1377,0.1690306068038818,0.049623095429,0.995800419958004,0.0902,0.107105974547497,0.0,0.0,0.0,0.174207456874,1.49174941314048e-13,
KIAA1407,0.4723792257651701,0.835188452285,0.38006199380062,0.2138,0.253020679247067,0.0,0.0,0.0,0.457034116405,4.171716188257541e-09,
KIAA1429,0.0751306387970566,0.0857845495857,0.318768123187681,0.0932,0.0096571169691595,0.0,0.0,0.0,0.156408022139,1.19605898585958e-10,2.8957751967304e-11
KIAA1430,,,0.721427857214279,0.2458,0.756356962270123,,,,0.346241648075,0.0220733601822006,
KIAA1432,,,0.872212778722128,0.014,0.149154477570198,,,,0.295579074131,0.0547100759891266,
KIAA1456,0.6599658739468913,0.311440791232,0.872912708729127,0.5274,0.343363394124479,0.0,0.0,0.0,,0.151268556232347,
KIAA1462,0.0968859976538338,0.651253675488,0.983701629837016,0.4776,0.0016421104438883,0.0,0.0,0.0,0.0788060606498999,0.0,1.0
KIAA1467,0.2482137144075931,0.166383319968,0.980701929807019,0.1008,0.672576467711678,0.0,0.0,0.0,,0.016714177901121,0.0142324228102173
KIAA1468,0.258611496214141,0.382384389201,0.0691593084069159,0.4342,0.676810002497954,0.0,0.0,0.0,0.423505366764,0.0853356097404304,1.0
KIAA1522,0.2498133731470619,0.101240310078,0.978402159784022,0.7896,0.194287761672604,0.0,0.0,0.0,0.442437153982,0.0,1.0
KIAA1524,0.4262024101525008,0.218593958835,0.998800119988001,0.7536,0.293150267031244,0.0,0.0,0.0,0.244378149035,6.6964299886849e-08,1.0
KIAA1549,0.0623866908392876,0.0373803795777,0.97010298970103,0.3942,0.201034082057406,0.91626626,0.49788874,0.56637335,0.368550673581,0.0,1.0
KIAA1549L,0.2859656606590594,0.261202886929,1.0,0.0944,0.18576599035216,0.0,0.020968685,0.5986496,,0.0,
KIAA1551,0.1953716540471366,0.519545576049,0.907109289071093,0.5354,0.372733115457836,0.0,0.0,0.0,,7.37537895310204e-14,1.0
KIAA1586,0.4674202836728165,0.651253675488,0.801319868013199,0.1302,0.465465657046441,0.0,0.0,0.0,0.322894079104,0.0002172130457369,1.0
KIAA1598,0.3719739788845047,0.0193317294841,0.904509549045096,0.1132,0.183014030805029,0.0,0.0,0.0,0.456245432411,0.190527631027938,1.0
KIAA1614,0.5129572357896981,0.537439187383,0.993900609939006,0.9668,0.0568325261435685,0.0,0.0,0.0,0.425166587784,3.09279305944216e-12,1.0
KIAA1644,0.8943158792790871,0.511136059877,0.0812918708129187,0.3452,0.0741326953419555,0.0,0.0,0.0,0.0449000144082,0.0011620090492304,
KIAA1671,0.7067292310973659,0.247987169206,0.917808219178082,0.2194,0.0030476457067047,0.0,0.0,0.0,,0.298186652082649,0.0015350713773931
KIAA1683,0.4691799082862322,0.0895429029671,1.0,0.2278,0.0057086889115954,0.0,0.0,0.0,0.209308955571,6.78465052481787e-18,1.0
KIAA1715,0.6458355550815826,0.84747393745,0.326467353264674,0.577,0.0579717591783317,0.0,0.0,0.0,0.0923876823582,0.0010184712862077,0.0128037756943008
KIAA1731,,,0.794820517948205,0.1438,0.0025674964016204,,,,,0.0020698855515019,
KIAA1755,0.4735523088407807,0.502480620155,0.984101589841016,0.1808,0.031227616379428,0.0,0.0,0.0,0.357634352605,1.21344116144946e-14,
KIAA1841,0.3216913725071985,0.822576851109,0.951704829517048,0.3978,0.0149069743249166,0.0,0.0,0.0,0.6348732062879999,0.0054030848907499,
KIAA1875,,0.585886126704,0.298270172982702,0.6468,0.0707642244523704,,,,,0.069558674414662,
KIAA1919,0.2673029753652554,0.0593905372895,0.774922507749225,0.8484,0.403145737516845,0.0,0.0,0.0,0.5838697534539999,0.524840594201548,
KIAA1958,0.6135757705022928,0.0773429564288,0.997600239976002,0.0112,0.336924754508244,0.0,0.0,0.0,0.589627824402,0.0399716913167509,1.0
KIAA2013,0.763090540684654,0.287174552259,1.0,0.2972,0.729756879788504,0.0,0.563845,0.5694685,0.44841239837,0.106233352240655,
KIAA2018,0.1622053961821478,0.735632183908,0.811818818118188,0.6576,0.167492893043252,0.0,0.0,0.0,0.319374193995,0.0,1.0
KIAA2022,0.050442572251253,0.628596631917,0.0009199908000919,0.4262,0.0930695167327798,0.0,0.0,0.0,0.0270700701315,0.0,
KIAA2026,0.0851018449397461,0.275327452553,0.934306569343066,0.0886,0.472253267618937,0.0,0.0,0.0,0.5157979831589999,1.25440753168192e-11,1.0
KIDINS220,0.0682521062173402,0.200363539161,0.0665693343066569,0.023,0.147867061471017,0.540848,0.99086916,0.70452523,0.107658355852,3.52128514763493e-13,1.0
KIF11,0.4806974512104084,0.546837743919,0.344865513448655,0.1048,0.026391659870331,0.0,0.9446481,0.6678719,0.515640409473,0.150102083642911,1.0
KIF12,0.7988695744907752,0.370735097567,0.41965803419658,0.9372,0.0531999444270297,0.0,0.7066344,0.62321013,0.449295370903,0.189630904104719,
KIF13A,0.062280046923323,0.0642181234964,0.114788521147885,0.1318,0.235630396073546,0.0,0.9582719,0.6342761,0.492391830712,9.94013262292766e-09,0.0193640409426176
KIF13B,0.1113895702250186,0.0216893878642,0.307069293070693,0.0008,0.0638542972387368,0.7703547,0.9752446,0.68554926,0.517055029955,4.58910247660691e-05,1.0
KIF14,0.1504212434680601,0.0582571504945,0.941205879412059,0.6806,0.126592940337449,0.0,0.8257503,0.6564288,0.392495727754,8.08506726018062e-07,6.19148030475192e-07
KIF15,0.2053961821478084,0.400657578188,0.771122887711229,0.3592,0.0125427156643881,0.45330477,0.9407895,0.6939126,0.442724275824,0.0004699949035912,1.0
KIF16B,0.0973658952756745,0.454445335472,0.081991800819918,0.5728,1.0,0.0,0.9605132,0.6117761,0.162673092175,1.1009649789548502e-15,1.0
KIF17,0.5886744161245601,0.606746859129,1.0,0.0414,0.148433892907067,0.2871565,0.41045618,0.63679,0.7170988667110001,1.49875052573445e-06,
KIF18A,0.2915111442892183,0.307350975675,0.954704529547045,0.087,0.0085624705359873,0.284176,0.5111283,0.66331774,0.541860110833,0.0039030724129942,0.001100933131131
KIF18B,0.3781060040524688,0.606746859129,0.980701929807019,0.0376,0.304638241529878,0.0,0.3781616,0.65102315,0.505035948574,0.114093944479626,1.0
KIF19,0.5090114108990083,0.663410852713,0.428257174282572,0.0538,0.154702306991096,0.0,0.028727368,0.6274845,,1.09634678750213e-11,
KIF1A,0.087234723259038,0.00669874365143,0.0068799312006879,0.2236,0.0912457198995157,0.0,0.953483,0.6496453,0.263423436341,0.0,0.0072733678286612
KIF1B,0.1188546443425402,0.148634055065,0.556444355564444,0.9854,0.104119668152373,0.0,0.7061477,0.6925409,0.600882816237,5.25060620767083e-10,0.0483915094329429
KIF1BP,,,,,,,,0.61306196,,,
KIF1C,0.2413351818278767,0.0655546645282,0.43025697430257,0.1842,0.0058487853821204,0.0,0.9427434,0.683036,0.245309614679,0.0702550640946839,0.0001281938139449
KIF20A,0.3907966300522555,0.153616680032,0.297670232976702,0.2712,0.399244494422586,0.7184682,0.9207621,0.6421557,0.632111011995,1.0,0.0259672862976736
KIF20B,0.0839287618641356,0.413087409783,0.964603539646035,0.4378,0.108354837453219,0.0,0.98032457,0.6264353,0.321562516201,1.14522570095348e-06,0.0022995421948981
KIF21A,0.0194625146635384,0.370735097567,0.608839116088391,0.0028,0.0760384707096179,0.0,0.7713674,0.7213913,0.450949255531,1.75530959875559e-21,1.0
KIF21B,0.2043297429881625,0.153616680032,0.0621693783062169,0.0,0.0065998547161248,0.0,0.8385881,0.7006388,0.119739751485,0.0,0.0122390695295397
KIF22,0.2173403007358429,0.268313285218,0.807419258074193,0.0012,0.0675801286167276,0.0,0.9938344,0.7682232,0.652130638739,0.2540295863157,0.0176210639047939
KIF23,0.2662365362056095,0.0491526329858,0.859414058594141,0.0266,0.19156828926962,0.8617287,0.98763883,0.78343093,0.4159542133120001,0.015159352675658,6.79999284768615e-05
KIF24,0.5220219686466887,0.454445335472,0.93950604939506,0.5728,,0.30517903,0.6166586,0.6515646,,0.0557314042647767,0.010463088406012
KIF25,0.905246880665458,0.835188452285,0.87991200879912,0.784,0.451182075976911,0.0,0.0,0.0,0.153087630107,0.0004074499722598,
KIF26A,0.164391596459422,0.585886126704,0.013739862601374,0.777,0.0078899130282108,0.0,0.07303232,0.6391377,0.0402411947287,0.0,0.0160089696366248
KIF26B,0.0376453023355017,0.0144613739642,0.224777522247775,0.4956,0.1176026295145,0.0,0.9953277,0.59276485,0.127712058917,0.0,1.0
KIF27,0.2053961821478084,0.748110130981,0.317668233176682,0.19,0.0948210040655825,0.0,0.90035796,0.64528906,0.445303009423,0.0035872118232898,1.0
KIF2A,0.1456755892076356,0.433269179364,0.205279472052795,0.0236,0.0273942103047021,0.12037298,0.7870548,0.70314014,,0.128453623821516,1.0
KIF2B,0.2083288898368348,0.810253942796,0.927507249275072,0.2174,0.0095985663529773,0.22324705,0.091646485,0.6779847,,0.0,0.0032482569178995
KIF2C,0.6295190359389997,0.0980700347501,0.979202079792021,0.2508,0.216673306526322,0.70002526,0.1921788,0.6892731,0.511812723652,0.0788142679176355,1.0
KIF3A,0.0515623333688812,0.0124084469393,0.161383861613839,0.0524,0.482431092449796,0.24180622,0.990396,0.77710617,0.578482495091,0.476610352175668,1.0
KIF3B,0.2244321211474885,0.0675167067629,0.14048595140486,0.5526,0.161363113084528,0.0,0.7053871,0.658383,0.224785832092,1.33023175233113e-05,0.0003611137777941
KIF3C,0.4361202943372081,0.287174552259,0.205479452054795,0.0106,0.0823708071560244,0.0,0.48342538,0.6523287,0.103096148406,0.015931889549453,1.0
KIF4A,0.4005012264050336,0.0687890938252,0.020619793802062,0.2796,0.0433172763222198,0.0,0.72557837,0.6658179,0.430781144392,1.65242834045671e-06,0.0165232944241709
KIF4B,0.3088941025914471,0.585886126704,1.0,0.1408,0.0286561772146176,0.0,0.82027215,0.5655596,,0.0,0.0425280256367739
KIF5A,0.2466140556681241,0.0139267575515,0.212778722127787,0.0032,0.316457339275481,0.45673487,0.91000164,0.76527566,0.163949075372,4.1691269777927495e-12,1.0
KIF5B,0.1789484909885891,0.0405239240845,0.243775622437756,0.3492,0.189511880477954,0.58745927,0.9279007,0.7807853,0.257720724586,3.68128586498294e-08,1.0
KIF5C,0.1724432121147489,0.0719486768244,0.005089949100509,0.1048,0.375326014518529,0.6768102,0.75217146,0.7475779,0.306191081902,1.4003058435039398e-11,1.0
KIF6,0.2218193452063559,0.382384389201,0.261973802619738,0.2712,0.321095295290018,0.0,0.49464875,0.69081485,0.255708748019,8.44615342116074e-11,
KIF7,0.2013970352991362,0.0805773857257,0.113988601139886,0.171,0.0059453932319772,0.1866607,0.7551972,0.7206913,0.0510865025523,9.01683340973952e-11,3.5112334367447e-08
KIF9,0.2354697664498241,0.268313285218,0.961203879612039,0.3942,0.0133356935531036,0.0,0.40727606,0.6659618,0.616946624186,1.0,0.0007503476078655
KIFAP3,0.1040311400234617,0.35966319166,0.682131786821318,0.7434,0.0387575073647816,0.0,0.9785459,0.66508687,0.301351915695,3.24465944594039e-10,1.0
KIFC1,0.483310227151541,0.155418337343,0.174282571742826,0.4988,0.245660788395855,0.0,0.50380117,0.6363117,0.247617335244,6.32438625390947e-08,1.0
KIFC2,0.3784259358003625,0.110360866079,0.386661333866613,0.3806,0.368590444023596,0.0,0.16416484,0.62598383,0.40415194436,1.73810147507625e-05,1.0
KIFC3,0.2565319398528314,0.0719486768244,0.721527847215279,0.001,0.225935748011933,0.16700742,0.3420723,0.691395,0.58731184663,0.387981137249698,1.0
KIN,0.6312253385944331,0.146912590217,0.926207379262074,0.0444,0.0503601598419034,0.11943694,0.83929944,0.6349554,,0.174751416927319,
KIR2DL1,0.8177988695744908,0.193643410853,0.999700029997,0.014,0.006853396293471,0.7271279,0.9611541,0.7148498,,0.0,1.0
KIR2DL2,,,,,,,0.09376825,0.6424165,,,
KIR2DL3,0.9456116028580568,0.663410852713,0.998200179982002,0.8608,0.566267536645488,0.8596531,0.49789473,0.7206453,,6.48378940928552e-09,
KIR2DL4,0.7726351711634851,0.57571237637,0.994000599940006,0.4424,0.0021556192457669,0.82858,0.70067185,0.72266,,2.5894899285454e-05,
KIR2DS1,,,,,,,0.4692831,0.6454808,,,
KIR2DS2,,,,,,,0.88203156,0.66889143,,,
KIR2DS3,,,,,,,0.04010663,0.64120245,,,
KIR2DS4,0.9395862216060572,0.84747393745,,0.3306,0.0831914090263931,0.0,0.021804774,0.66543174,,,
KIR2DS5,,,,,,,0.04497355,0.64834905,,,
KIR3DL1,0.869361202943372,0.447190590751,0.999400059994001,0.9106,0.198660349079566,0.9213739,0.95938605,0.6928651,,0.0,1.0
KIR3DL2,0.3705342860189826,0.35966319166,0.995400459954005,0.4204,0.0016421231375259,0.9214399,0.653411,0.6955271,,8.61906989098038e-16,
KIR3DL3,0.9428388610429776,0.785597433841,0.986001399860014,0.7584,0.0555277897771987,0.33158243,0.44386208,0.637421,,1.52804293522672e-06,
KIR3DS1,,,,,,,0.043820895,0.57507265,,,
KIR3DX1,0.7521062173403007,0.546837743919,,0.6202,0.117962073857937,0.0,0.0,0.0,,3.28040003353191e-19,
KIRREL,0.3838647755145569,0.0144613739642,0.245075492450755,0.171,0.293883015700835,0.0,0.0,0.0,0.254334085256,2.3868829909755097e-11,0.0123616088944527
KIRREL1,,,,,,0.087128066,0.38274616,0.6804459,,,
KIRREL2,0.2847392556254665,0.0413579256883,0.831116888311169,0.293,0.313377884772399,0.0,0.806715,0.632285,0.103211744641,8.14549107783428e-10,1.0
KIRREL3,0.6201876932920977,0.651253675488,0.234776522347765,0.3068,0.212095959146572,0.0,0.052936964,0.61814266,0.228691356482,3.16272965912625e-05,
KISS1,0.8617894849098859,0.91721464849,0.149185081491851,0.9016,0.567697340317186,0.09413524,0.11633041,0.6983266,,0.253277867680007,1.0
KISS1R,0.8655220219686467,0.895680299385,0.404659534046595,0.2678,0.439988889169465,0.17824632,0.6677315,0.69533134,,1.0,
KIT,0.0230350858483523,0.000272654370489,8.99991000089999e-05,0.0204,0.0004334926345088,0.9792843,0.99993944,0.796021,0.00333301618106,0.0,1.2888998150549101e-23
KITLG,0.5792897515196758,0.565527933708,0.961103889611039,0.4956,0.919060097378637,0.696892,0.89868075,0.7262789,0.268355099443,0.0089990075449079,
KIZ,,,,,,0.0683088,0.9665678,0.7121269,,,
KL,0.1311186946784686,0.339219460037,0.769023097690231,0.205,0.107224157123505,0.8379207,0.87062883,0.6165402,0.506845721267,2.8098357953334897e-12,1.0
KLB,0.5908072944438519,0.400657578188,0.591940805919408,0.8052,0.0054892182501902,0.9580951,0.16125168,0.6897073,0.269833937684,0.0001039066765092,1.0
KLC1,0.0689986136290924,0.104672547447,0.107689231076892,0.001,0.0846115245541508,0.4616971,0.6123028,0.7732956,0.5914591831270001,0.0624606726828831,0.0242294421043441
KLC2,0.192758878106004,0.0228495054798,0.162783721627837,0.0316,0.0431288250921109,0.21412358,0.98509455,0.739697,0.318235537051,0.2247538164564,0.0046290280605343
KLC3,0.5215953929828303,0.138829190056,0.18018198180182,0.0444,0.258439369127609,0.5259136,0.06423018,0.7189454,0.210141037012,0.0101806488831086,0.0122854409324945
KLC4,0.4010344459848566,0.57571237637,0.147285271472853,0.021,0.215604384120096,0.3340652,0.86899036,0.7314162,0.655522198884,0.399127019345885,1.0
KLF1,0.6656713234509971,0.329468056669,0.424057594240576,0.1524,0.0003163826993377,0.0,0.98210686,0.6836195,,0.713695217968344,1.0
KLF10,0.4858163591767089,0.469713980219,0.572242775722428,0.0886,0.20454227164025,0.0,0.43510908,0.6413487,0.6407988891340001,0.0402239342663179,1.0
KLF11,0.6116028580569478,0.400657578188,0.107889211078892,0.4776,0.256095569193865,0.0,0.8998233,0.6395012,0.181208254631,0.0350581018738628,1.0
KLF12,0.3942092353631226,0.394375835338,0.95990400959904,0.071,0.278315467317764,0.0,0.060946982,0.64207375,0.112905071099,0.170976137373671,0.0268336234744716
KLF13,0.7937506665244748,0.339219460037,0.427257274272573,0.1078,0.210168920917276,0.0,0.8903257,0.6430139,,0.036365827193978,1.0
KLF14,0.9385197824464114,0.999401229618,0.786121387861214,0.8696,,0.0,0.0,0.0,,0.1406536870753,1.0
KLF15,0.6237602644769116,0.164501470195,0.245075492450755,0.0902,0.0176780442529465,0.0,0.25004396,0.6626208,0.24044443794,1.14120173727976e-12,
KLF16,0.8299029540364722,0.469713980219,0.0805919408059194,0.3306,0.0336767107769585,0.0,0.15425697,0.6763121,,0.0043110537049416,0.0068038438988754
KLF17,0.7886850805161565,0.785597433841,0.999900009999,0.9106,0.840038338072037,0.0,0.0,0.0,,2.86768804271278e-05,
KLF2,0.8495254345739576,0.370735097567,0.188981101889811,0.1696,0.0671663922798653,0.83797735,0.8589931,0.631691,,0.463269864858211,1.0
KLF3,0.0447371227471472,0.565527933708,0.488951104889511,0.0448,0.0051573482539332,0.0,0.65131074,0.7423949,0.029993796389,7.62789694123968e-12,1.0
KLF4,0.0138103871174148,0.0351296444801,0.981101889811019,0.4468,0.0257619669340176,0.3586579,0.9998017,0.75346345,0.370325308745,0.0006452280952045,3.85519779199799e-06
KLF5,0.0178095339660872,0.0163966853782,0.252574742525747,0.4304,0.0025416859476322,0.64032954,0.99998534,0.77591383,0.00554039463224,0.0,1.0
KLF6,0.3489922149941346,0.354343758353,0.152184781521848,0.0968,0.0294946645408513,0.0,0.9999517,0.66513085,0.00102603919467,1.00070217448013e-07,
KLF7,0.1863602431481283,0.748110130981,0.406059394060594,0.1022,0.220039651458483,0.0,0.36435887,0.6096089,0.445100888111,0.876128167701115,
KLF8,0.8015356723898901,0.485223202352,0.704929507049295,0.7584,0.0210778011108302,0.0,0.07735288,0.6477474,0.295479569985,2.39287730625405e-05,0.0076295834040998
KLF9,0.664391596459422,0.835188452285,0.319368063193681,0.0528,0.461286876350642,0.0,0.26130217,0.6205951,,0.754704251857979,
KLHDC1,0.8514450250613202,0.871900561347,0.451954804519548,0.283,0.070448494244078,0.0,0.08231709,0.5506635,0.477662231718,0.42889717867479,
KLHDC10,0.4788311826810281,0.241571772253,0.804919508049195,0.71,0.428741167813414,0.0,0.0,0.0,0.517656224317,0.175136816433053,1.0
KLHDC2,0.6631651914258292,0.00081261694734,0.33956604339566,0.3364,0.198622261468539,0.0,0.7060224,0.58196497,0.0116860917683,0.0318059339240343,
KLHDC3,0.5972592513597099,0.329468056669,0.321767823217678,0.0128,0.405966650769288,0.0,0.10341399,0.6154791,0.178566519773,0.0460643377282414,1.0
KLHDC4,0.6344246560733711,0.585886126704,0.351164883511649,0.0128,0.294115841034473,0.0,0.0,0.0,0.616946624186,0.0427565994735405,1.0
KLHDC7A,0.4981337314706195,0.247987169206,0.435256474352565,0.3726,0.694946404559724,0.0,0.0,0.0,0.0325611242508,0.0,0.0011204926327226
KLHDC7B,0.6050975791831076,0.710948944133,0.2001799820018,0.8262,0.112171036124312,0.0,0.0,0.0,0.228238082837,2.01116385918552e-09,1.0
KLHDC8A,0.6864135651061107,0.735632183908,0.039159608403916,0.7434,0.386414279805485,0.0,0.0,0.0,0.229743517618,0.0002034852099223,
KLHDC8B,0.1959581955849418,0.954685912858,0.0671893281067189,0.5452,0.215455276149571,0.0,0.0,0.557387,0.255048203096,0.0056645593288273,
KLHDC9,0.6134691265863282,0.785597433841,0.952404759524048,0.0288,0.336820121173621,0.0,0.0,0.0,,0.185278064419936,1.0
KLHL1,0.2430948064412925,0.329468056669,0.0581894181058189,0.0044,0.0694371760184047,0.0,0.07917034,0.617688,,0.0,
KLHL10,0.4540897941772421,0.760716385993,0.785721427857214,0.5574,0.0188532487716583,0.0,0.4758861,0.59953564,,0.212745067517959,
KLHL11,0.4295083715474033,0.283084736701,0.225477452254775,0.063,0.165152679681282,0.101530336,0.5312015,0.69086814,,0.0004598385855219,
KLHL12,0.2735949664071665,0.283084736701,0.302369763023698,0.1808,0.419886362861819,0.12620188,0.0,0.0,0.438785452078,0.0742067476906746,1.0
KLHL13,0.188973019089261,0.112852178562,0.011309886901131,0.04,0.0391154130351397,0.22305024,0.10302684,0.77800286,0.0856234296148,9.8616346899238e-17,1.0
KLHL14,0.1970246347445878,0.271804330393,0.415758424157584,0.0902,0.117435582920964,0.0,0.059884027,0.5629684,0.425111084793,3.54872238785776e-13,
KLHL15,0.3835448437666631,0.0617107725207,0.030039699603004,0.0552,0.481533751495622,0.0,0.0,0.0,0.107348596234,0.0031665780344373,
KLHL17,0.5238349152180868,0.407067628976,0.703129687031297,0.0376,0.0025901763158625,0.0,0.20917249,0.6120988,0.3922323174140001,0.0002903835370313,1.0
KLHL18,0.5575343926628986,0.299064421278,0.786421357864214,0.3978,0.28243968091477,0.0,0.0,0.0,0.5900822914899999,0.0162791144834849,
KLHL2,0.6137357363762397,0.324752739909,0.481251874812519,0.0008,0.0286616114717146,0.28824037,0.95078385,0.66416866,0.565512973301,0.0265777456999679,0.0033863040393759
KLHL20,0.439692865522022,0.0588719593692,0.485851414858514,0.2138,0.119576824185723,0.06322827,0.4576843,0.6906111,0.16758110911,0.114067520020976,1.0
KLHL21,0.270822224592087,0.120566693397,0.317768223177682,0.3688,0.0233742063840792,0.06112539,0.40929398,0.64604247,0.352123560133,1.44221696656214e-06,
KLHL22,0.5428708542177668,0.043025928896,0.121287871212879,0.4776,0.057075296171576,0.10226289,0.3294358,0.6537459,0.109942556321,1.37708166766196e-05,
KLHL23,0.512583982083822,0.168227746592,0.57004299570043,0.3364,0.0447443624720741,0.0,0.0,0.0,0.430642176378,6.29985102465902e-06,
KLHL24,0.4119121254132452,0.102373696872,0.481151884811519,0.4144,0.0811827130679781,0.0,0.263366,0.61727357,0.565740998307,6.40661863350619e-06,
KLHL25,0.3617361629519036,0.207714514836,0.341665833416658,0.014,0.009424057611097,0.088768885,0.69701755,0.57695645,,5.79664866506274e-05,0.0011478938016374
KLHL26,0.6093100138637091,0.382384389201,0.805319468053195,0.9846,0.0561734865148985,0.0,0.0,0.0,,8.20613408661746e-06,
KLHL28,0.5246347445878212,0.871900561347,0.930606939306069,0.626,0.0968256768741042,0.0,0.0,0.0,0.630673196183,0.006594140263139,1.0
KLHL29,0.6793750666524474,0.069537556803,0.156184381561844,0.258,0.332868190236792,0.0,0.0,0.0,0.312313520318,0.0068886890063064,1.0
KLHL3,0.4241228537911912,0.15194333066,0.314968503149685,0.0216,0.0944994070918614,0.2402635,0.95693576,0.6391976,0.5838689073619999,0.248085011204107,
KLHL30,0.8461661512210729,0.628596631917,0.170682931706829,0.717,0.0016532258999601,0.0,0.0,0.0,0.62232061444,0.0001000589048349,
KLHL31,0.1632185133838114,0.556332531409,0.145485451454855,0.017,0.0288280977270899,0.0,0.0,0.0,0.107976454299,1.24187800590678e-05,
KLHL32,0.4944545163698411,0.291226944667,0.895610438956104,0.0,0.0892382383411188,0.0,0.0,0.0,0.285366882917,0.0003190005834151,
KLHL33,0.970033059613949,0.91721464849,0.593140685931407,0.6996,0.253782186726304,0.0,0.0,0.0,,0.0293451650901921,
KLHL34,0.5444171909992535,0.798235765838,0.013909860901391,0.283,0.0212620518449386,0.0,0.0,0.0,,0.0,
KLHL35,0.6142689559560627,0.984592354985,0.967903209679032,0.3258,0.0743824958553471,0.0,0.0,0.0,,0.401142928230849,1.0
KLHL36,0.6309054068465394,0.138829190056,0.862613738626137,0.0004,0.22022249464826,0.0,0.0,0.0,,5.92135980979481e-05,
KLHL38,0.3792790871280793,0.125709703288,0.845715428457154,0.6736,0.0926326496221026,0.0,0.0,0.0,0.235149303996,3.59844383788835e-09,
KLHL4,0.0635064519569158,0.485223202352,0.0063799362006379,0.4342,0.151391187705006,0.0,0.06889207,0.6375466,0.0263299528641,0.0,1.0
KLHL40,0.6714834168710675,0.0571291098637,0.146285371462854,0.0584,0.164529718554766,0.0,0.0,0.0,,5.95858122510909e-15,
KLHL41,0.3652554121787352,0.218593958835,0.313468653134687,0.0256,0.0161299171665002,0.17981812,0.9547383,0.6737518,,0.0042803869103831,
KLHL42,0.4848032419750453,0.11537556803,0.572642735726427,0.4708,0.0505069417094109,0.05449785,0.0,0.0,,0.0002876622087329,
KLHL5,0.3248906899861363,0.299064421278,0.371462853714629,0.0434,0.060839362838987,0.15627356,0.48533508,0.62966436,0.480322324176,0.154682601923011,
KLHL6,0.1862535992321637,0.334258219727,0.178182181781822,0.004,0.0451531532882625,0.0,0.0,0.0,0.0421396510799,5.11768811684616e-08,1.0
KLHL7,0.4156446624720059,0.339219460037,0.679432056794321,0.0932,0.26443015416918,0.0,0.30263913,0.6919455,0.5127671805139999,4.51365139327291e-07,1.0
KLHL8,0.2134477978031354,0.469713980219,0.028849711502885,0.0032,0.04491183782565,0.0,0.0,0.0,0.427685702885,1.0,
KLHL9,0.2223525647861789,0.454445335472,0.467353264673533,0.288,0.3062428531436,0.08378734,0.79705447,0.76621234,0.661809407974,5.97051500821664e-07,1.0
KLK1,0.7071558067612242,0.937476610532,0.167983201679832,0.3688,0.86547480896784,0.41985318,0.10093992,0.6821761,,0.0008733124820926,
KLK10,0.2866588461128292,0.198048650094,0.248475152484752,0.19,0.586535195586461,0.0,0.0,0.0,0.438785452078,0.0637276599532229,
KLK11,0.2537591980377519,0.663410852713,0.385261473852615,0.4956,0.895795118102332,0.0,0.66664654,0.5877487,0.201262811775,0.0001069610153584,
KLK12,0.8380078916497814,0.969419941192,0.305069493050695,0.2194,0.199698187895879,0.0,0.07864269,0.6348436,0.44841239837,0.086600672662606,
KLK13,0.2109416657779673,0.84747393745,0.384361563843616,0.6614,0.531455613142824,0.0,0.033914864,0.68110025,0.216541853907,7.45432744530043e-07,
KLK14,0.9764316945718248,0.798235765838,0.336066393360664,0.4088,0.716049562325029,0.0,0.03267723,0.6318928,,0.0034641732562813,
KLK15,0.7770608936760157,0.0362363004544,0.044439555604444,0.2318,0.0007257431690202,0.0,0.8464962,0.55588865,0.0120658538727,0.0,
KLK2,0.0822757811666844,0.334258219727,0.929407059294071,0.9434,0.344383705678052,0.1050552,0.0,0.0,0.513148380412,0.0317928143179568,1.0
KLK3,0.9122853791191212,0.354343758353,0.991700829917008,0.3644,0.361491690751701,0.8398777,0.5128526,0.8024267,0.0382675726862,0.0001489588561361,1.0
KLK4,0.9049269489175642,0.419700614809,0.581041895810419,0.171,0.0939173138108303,0.36495292,0.62239146,0.59316707,0.0603835979499,0.0010660845296816,
KLK5,0.7188866375173296,0.0773429564288,0.67013298670133,0.8004,0.521542397050511,0.36862448,0.37764734,0.6856227,0.154547732927,3.2223926654558e-06,
KLK6,0.0488962354697664,0.212964448009,0.0724927507249275,0.689,0.384558235132708,0.56562066,0.96425617,0.6705481,0.0328641601656,8.18315120680889e-08,
KLK7,0.6605524154846966,0.223817161187,0.030989690103099,0.8318,0.773012460207894,0.3166041,0.938455,0.6411334,0.195512760444,0.0009573366312517,1.0
KLK8,0.0295403647221925,0.112852178562,0.030639693603064,0.9874,0.903438214485148,0.40625104,0.06958096,0.6209914,0.000364815154925,2.56312507349404e-08,
KLK9,0.5683054281753226,0.88413258487,0.315168483151685,0.8696,,0.0,0.11996664,0.5766653,,0.427396916574794,
