gene_id,gene,pvalue
8818.0,TMOD1,0.9989826
3664.0,RPL11,0.99898034
9519.0,MANSC1,0.99896264
281.0,CAPZB,0.9989599
4844.0,ANKRD1,0.9989598
7245.0,MRPS14,0.9989593
10625.0,CDH11,0.99895644
2557.0,HSPA1A,0.9989506
6568.0,POLQ,0.9989429
7968.0,KMT2D,0.99894255
1949.0,WNT4,0.99893206
5070.0,ANKRD28,0.99891937
7479.0,NOP53,0.99891305
5254.0,MYOM2,0.99890924
4001.0,TNKS2,0.9989016
1530.0,NR0B2,0.9988954
955.0,PTPRU,0.99889284
9316.0,SYT7,0.9988919
255.0,PPP3R1,0.99889153
990.0,NRCAM,0.99888116
3954.0,RASGRP3,0.9988796
11509.0,SUPT7L,0.9988703
2284.0,ABLIM1,0.9988643
4170.0,MRPS22,0.9988642
817.0,CDK9,0.99886227
7611.0,SOX6,0.9988489
4466.0,PYGM,0.9988374
323.0,PTPN13,0.99882776
1249.0,TRRAP,0.9988206
1216.0,NOS3,0.99882025
3370.0,TTK,0.99881953
926.0,TOP2B,0.9988192
3119.0,CDH24,0.99881834
10425.0,NRDC,0.9988003
11914.0,ABCC5,0.99879706
2844.0,CLUAP1,0.998796
3624.0,EP400,0.9987923
1766.0,KAT7,0.99879044
10308.0,ABLIM2,0.9987784
7451.0,SETX,0.99876404
1303.0,AURKB,0.9987551
2939.0,MAP9,0.9987404
3848.0,PTPRB,0.9987318
1816.0,RPS6KA2,0.9987237
11056.0,SCN10A,0.9987218
10497.0,MRC1,0.9987141
1033.0,FLNA,0.9987109
6372.0,ZWINT,0.9987006
6468.0,CEP170,0.99869746
113.0,BIRC5,0.9986883
1285.0,TUBA1B,0.99868184
5200.0,FER,0.99867696
2277.0,HNRNPA2B1,0.9986754
4614.0,PSMD10,0.99867463
4440.0,TOM1L1,0.9986744
4501.0,VENTX,0.9986707
2199.0,EIF3G,0.99866915
1973.0,NUPR1,0.9986663
2707.0,HK1,0.9986639
2004.0,KTN1,0.99866176
2310.0,TPM4,0.99866164
3653.0,TCEAL1,0.99864274
11234.0,SLC9A2,0.9986426
1150.0,IFNGR1,0.9986413
3608.0,DUT,0.9986376
3197.0,S100A12,0.9986364
10811.0,MAGI3,0.9986192
845.0,SMURF2,0.9986106
5871.0,JPH1,0.9985896
989.0,ANK1,0.99857724
5378.0,NEK9,0.998558
8070.0,MYBPC1,0.99855095
11570.0,ZNF318,0.99855024
1231.0,EPHB1,0.99851733
9626.0,MRPL24,0.99851733
1612.0,YES1,0.998517
1295.0,SPEN,0.99851424
1564.0,TNFSF11,0.99851006
4766.0,SETD7,0.9984837
3063.0,TNIK,0.9984811
6115.0,RAPGEF4,0.99848026
11350.0,ASCC3,0.9984773
11980.0,DNAH11,0.9984666
4823.0,VARS2,0.99845743
12212.0,SLC5A3,0.99845695
7820.0,CAPG,0.9984446
4426.0,MAP1LC3B,0.9984378
6744.0,PTK7,0.99843377
4373.0,NDRG4,0.99842346
6233.0,MAGEC2,0.99841285
7887.0,TNNI3K,0.9984108
757.0,CD40,0.99840266
1581.0,RHOA,0.9984022
98.0,TP53AIP1,0.9983967
2700.0,RPL14,0.9983962
10678.0,RPL10L,0.99838877
11850.0,HAO1,0.9983853
5750.0,AHNAK2,0.99837804
242.0,MCCC1,0.9983767
7969.0,DOT1L,0.9983753
1423.0,LRP5,0.9983542
5800.0,ARHGAP31,0.99834394
2397.0,TXNRD1,0.99833125
1751.0,FHL2,0.99832565
2743.0,MAGOH,0.9983144
2174.0,SNX9,0.9983071
8279.0,PLCD1,0.9982835
1623.0,NEDD9,0.9982742
3900.0,SLC9A3R2,0.99826604
1607.0,PLEC,0.9982607
718.0,TJP1,0.99824095
932.0,ERBB4,0.9982218
5912.0,EXOSC10,0.99821764
1299.0,CDH2,0.9982151
3302.0,DCAF13,0.9982122
3418.0,LMNA,0.9981998
10468.0,ARMCX3,0.9981969
4962.0,FNDC3B,0.998195
6811.0,ANAPC10,0.99817
9320.0,GPC4,0.9981634
4309.0,PSEN2,0.99815446
3266.0,ATP5F1D,0.99814653
3502.0,SH3GLB1,0.9981325
2835.0,AKAP13,0.99812883
5513.0,DLC1,0.998126
3677.0,RET,0.99811316
10897.0,DSG1,0.9980938
2114.0,LMO7,0.9980907
1002.0,PTPRC,0.99806017
11054.0,KY,0.99804807
1958.0,IQGAP2,0.99804616
8693.0,SLC12A2,0.9980287
3375.0,ACIN1,0.99802196
2099.0,ACTN3,0.99800795
5869.0,MLLT10,0.99800056
4682.0,ANKRD23,0.99799514
9839.0,ARAP3,0.99798846
2718.0,NUAK1,0.9979545
327.0,MTM1,0.99795026
951.0,FLT1,0.99793196
2230.0,ACTN2,0.9979298
6193.0,USP8,0.9979134
3806.0,KANK1,0.99788994
1852.0,RALGDS,0.99788624
3623.0,RPS15,0.9978782
12446.0,TBC1D31,0.99787223
2214.0,IRF2,0.9978678
1097.0,BMI1,0.9978655
1441.0,FOXO1,0.99786466
11065.0,KCNAB2,0.9978612
1275.0,LEF1,0.99785894
1208.0,GNA13,0.9978557
1324.0,BIRC3,0.9978498
1313.0,HDAC6,0.99783653
154.0,L3MBTL1,0.99783117
1626.0,RASGRP2,0.9978294
456.0,NECTIN3,0.9978174
348.0,CLCN7,0.9978155
9306.0,MPRIP,0.9978137
1263.0,EP300,0.9978021
998.0,TLN1,0.9977969
13.0,SCRIB,0.9977957
3739.0,PTPRF,0.9977737
6337.0,TNS3,0.99776065
6648.0,MPHOSPH10,0.9977496
4062.0,EIF3A,0.99774456
7238.0,MRPL38,0.99774337
1512.0,CTNNA1,0.99773586
4675.0,SPTBN2,0.9976992
6961.0,RBBP5,0.99769765
1129.0,IL6ST,0.99768317
267.0,DFFA,0.9976816
12496.0,ZFX,0.9976792
2982.0,RPLP1,0.9976739
11154.0,SLC4A2,0.9976483
3705.0,MYO1C,0.99763787
3962.0,CTNND2,0.99762887
90.0,TSC1,0.9976127
7546.0,POP1,0.9975852
1826.0,HIP1,0.99754494
2268.0,KRT14,0.99753064
909.0,MITF,0.9975304
3352.0,CCDC88A,0.9975089
5556.0,EML1,0.9975063
1644.0,PTPN12,0.99747485
1340.0,TNKS,0.9974577
11208.0,EDNRB,0.99745315
494.0,LRP2,0.99743575
6850.0,DNAJC2,0.9974356
7190.0,CLCN5,0.9974356
9247.0,RAPGEF6,0.9974336
2992.0,CAD,0.9974306
3792.0,APOD,0.99740297
5171.0,CALD1,0.9973999
8312.0,DNAH3,0.99738175
5721.0,DERL1,0.99737513
11380.0,DSC3,0.997357
4317.0,TNRC6A,0.99735415
5840.0,ANKRD26,0.99734986
10790.0,ANAPC1,0.9973496
1972.0,FKBP5,0.9973368
4829.0,PTPRJ,0.9973327
628.0,ITGA2,0.9973145
8454.0,SYNM,0.9973092
1810.0,FBXW7,0.9972958
3096.0,BIRC7,0.99729306
8400.0,NAV3,0.9972909
12912.0,SIPA1L3,0.99727863
4160.0,LATS1,0.9972517
5982.0,ATP5IF1,0.9972492
11376.0,SLC12A1,0.9972276
3516.0,MYBBP1A,0.99722075
2819.0,LMNB1,0.9972134
381.0,NUMB,0.99721295
8751.0,FRAT1,0.99720854
10483.0,DNAH7,0.99718875
3011.0,SUGP2,0.99717724
5598.0,HDLBP,0.9971756
872.0,BAP1,0.9971636
452.0,PTK2B,0.9971615
5071.0,ABCF2,0.9971372
1164.0,BCKDHA,0.9971246
6547.0,MAGI2,0.99710196
521.0,CDON,0.99708575
1209.0,GNA12,0.9970818
5676.0,MINK1,0.9970763
4503.0,PGK1,0.9970696
1361.0,CXCL8,0.997054
6027.0,CABLES1,0.99703014
1897.0,ZFYVE9,0.99701464
2237.0,EIF2AK2,0.99701273
5455.0,ABCB1,0.99700767
1458.0,SPTBN1,0.9970024
2569.0,EPB41L5,0.99699426
1837.0,RALB,0.99696857
1266.0,LRP8,0.99696213
11104.0,DEFA5,0.99695754
6972.0,UNC5B,0.9969393
1247.0,SMO,0.99693006
5487.0,FLRT3,0.9969258
5454.0,PTPN14,0.99690694
2191.0,FLG,0.99689925
5433.0,BEX1,0.99688256
2159.0,COPB1,0.99687517
1054.0,SRRM2,0.9968719
12104.0,SLC7A2,0.9968656
1210.0,AFDN,0.9968418
4137.0,ARVCF,0.99682415
1048.0,TIMM8A,0.99681973
10858.0,CDH15,0.9968149
18.0,EGFR,0.9967976
4423.0,APC2,0.9967866
10749.0,CHP1,0.9967842
2264.0,HNRNPDL,0.9967801
8721.0,PCLO,0.99677
8045.0,CHD7,0.99676347
12917.0,ZAN,0.9967578
840.0,MAPK1,0.9967572
3048.0,RPS4X,0.99672663
8378.0,MYOF,0.99672323
12330.0,SLC43A1,0.9967026
11882.0,STK10,0.99669015
6745.0,FOXB1,0.9966787
9680.0,ANAPC5,0.99666435
2558.0,CAT,0.99665856
2201.0,HSP90B1,0.9966486
5566.0,MME,0.9966478
4947.0,ARID1B,0.99664694
1308.0,CTNND1,0.99661773
9885.0,MYLK3,0.9966107
4023.0,NOP56,0.99660885
7487.0,PTPRK,0.99660563
4901.0,HNF1B,0.996603
338.0,KDR,0.9965911
5798.0,TTBK2,0.99658895
9828.0,PTDSS1,0.996588
2408.0,IFIT1,0.9965849
4759.0,PKD1,0.99658066
286.0,TGFBR1,0.99656194
2677.0,RPL17,0.9965611
696.0,SLC3A2,0.99655825
4303.0,AXIN2,0.9965423
1699.0,GRK6,0.99653554
4239.0,EHD1,0.99652356
5923.0,EYA2,0.9965167
7945.0,PI4KA,0.99650526
3637.0,ARFGEF2,0.9964954
5943.0,HSPA2,0.99648535
9489.0,COX7B,0.99647874
2027.0,MCM7,0.99644214
2598.0,MAGOHB,0.9964257
171.0,GATA1,0.99642485
3681.0,AMOT,0.99641824
4740.0,GAN,0.9964064
2094.0,TUBAL3,0.99639624
1796.0,ATP1A1,0.99639505
8046.0,PPP1R10,0.9963863
599.0,ITGA6,0.9963821
1357.0,NF1,0.9963677
8124.0,TGM1,0.99636227
6430.0,STAG2,0.9963553
8386.0,ST14,0.9963463
10496.0,CTNNA2,0.9963438
549.0,YWHAE,0.99633884
12471.0,SLC6A6,0.99631494
10792.0,BRIP1,0.99630934
3217.0,NFAT5,0.9963081
2244.0,SMCHD1,0.9962974
1271.0,DKK1,0.9962968
7354.0,ARFGEF1,0.9962782
522.0,BOC,0.9962722
7585.0,MYO1D,0.9962676
9498.0,CEP162,0.9962658
1590.0,CD36,0.9962496
4067.0,RNF213,0.99624664
3766.0,NUP98,0.9962465
4495.0,IDE,0.9962463
1948.0,BCL9,0.99624026
128.0,ATF2,0.9962399
2996.0,MAP4K4,0.9962327
2969.0,SNRPA,0.9962218
5084.0,PTH1R,0.996218
1955.0,HSP90AB1,0.9962121
436.0,CHD8,0.9961953
261.0,XIAP,0.9961881
502.0,EIF4E,0.99618727
47.0,MDC1,0.9961837
2615.0,SLC9A3R1,0.99616385
4867.0,ANKS1B,0.996163
2682.0,ZC3H15,0.9961442
2976.0,HNRNPF,0.99609995
3784.0,PKP4,0.99609214
5234.0,PKP2,0.99608326
11369.0,MPZ,0.99607
8769.0,HMMR,0.9960603
1337.0,NCF1,0.99605656
2818.0,FANCA,0.9960288
9595.0,ACACB,0.99602157
6586.0,AHNAK,0.99600995
5529.0,UBE2A,0.9960049
6655.0,TAOK3,0.9960012
5278.0,ERP29,0.9959959
446.0,BDNF,0.99599314
12659.0,GPR156,0.9959825
3759.0,THOC6,0.9959745
1408.0,SHC1,0.9959506
7412.0,SPTB,0.99593264
2024.0,PSMD2,0.9959325
6628.0,CYB5R1,0.99592483
77.0,PCF11,0.99591994
3831.0,RFC4,0.99589133
11607.0,PCDH7,0.99589086
5953.0,PCMT1,0.99587244
7137.0,CNTFR,0.9958619
10349.0,MLYCD,0.9958389
1218.0,SDC4,0.9958269
5858.0,CNOT2,0.99582505
1289.0,BRAF,0.9958234
7321.0,CLDN1,0.99581546
2443.0,PFN1,0.99581075
9074.0,RNF6,0.99579597
1918.0,FZR1,0.9957859
8180.0,CDHR5,0.9957638
7128.0,PCDH9,0.9957491
1005.0,PLXNC1,0.995749
1069.0,PSEN1,0.9957391
2367.0,SRCAP,0.9957228
3283.0,DDX39A,0.99571663
5415.0,KRT3,0.9956682
1387.0,TCF7L1,0.995665
8777.0,DNAH2,0.99565315
5021.0,GYPC,0.9956513
5313.0,RYR2,0.99563074
3779.0,UACA,0.99559915
3134.0,ENO1,0.9955967
566.0,CASP8,0.9955781
4279.0,NRAS,0.99557096
12105.0,SC5D,0.9955533
8114.0,MPZL2,0.9955531
9318.0,PLCB3,0.99554765
3409.0,PTPRM,0.9955409
1534.0,ROR2,0.9955232
7164.0,UBR5,0.99550277
1241.0,EPHA2,0.9954855
3856.0,SPN,0.995455
6309.0,STT3B,0.9954436
10199.0,SALL1,0.99543756
1845.0,PKN2,0.9954358
6888.0,ACTBL2,0.9954269
8937.0,CEP131,0.9954269
2520.0,EEF2,0.9954222
8558.0,GTF3C2,0.9954039
2483.0,MYH14,0.99538946
1827.0,FRS2,0.9953884
8964.0,FBXO45,0.99537575
8782.0,DLG5,0.9953622
10238.0,PPFIBP1,0.9953524
324.0,PLEKHA1,0.9953458
738.0,SMARCA4,0.9953432
2124.0,RANBP2,0.99533635
11188.0,CLDN3,0.9953348
816.0,MARK3,0.99533397
10033.0,KIF26B,0.9953277
6232.0,SLC2A3,0.99532473
4951.0,RBM17,0.9953194
1595.0,KEAP1,0.9952679
3357.0,GRIP1,0.9952136
9904.0,ATP8B3,0.9951428
1715.0,MSN,0.99512583
10181.0,IL24,0.9951073
11522.0,USP37,0.9950783
2455.0,RAD21,0.9950759
11114.0,IFRD1,0.99506867
10641.0,EIF2A,0.9950605
8923.0,OPCML,0.9950545
4505.0,OCLN,0.9950187
1003.0,SEMA4D,0.99499905
616.0,FGFR1,0.99498713
8521.0,SLC25A1,0.99498415
2696.0,PURA,0.9949727
2028.0,MCM5,0.99495894
2334.0,UBXN1,0.9949444
12370.0,SLC19A1,0.9949432
1405.0,EXOC4,0.99493355
3566.0,CDH3,0.9949309
1269.0,SPOP,0.9949222
9530.0,MARCKS,0.99492055
3442.0,TIAM1,0.99491936
2828.0,HMGB1,0.99487936
11079.0,SLC6A9,0.9948774
8601.0,USP18,0.99485457
2664.0,LGALS1,0.99484915
1613.0,YWHAQ,0.9948467
925.0,TOP2A,0.9948414
717.0,GJA1,0.99482924
2782.0,SSB,0.99480814
2662.0,BBX,0.99476635
2459.0,POLR2A,0.99475634
11967.0,BCAS3,0.9947503
11070.0,PLXNA1,0.9947436
6451.0,E2F3,0.9947319
2083.0,RPL28,0.9947147
6899.0,CAMK1D,0.9947107
10909.0,EPB42,0.99469477
3949.0,CAPRIN1,0.9946806
418.0,CHRNA4,0.99467814
5062.0,GSC2,0.99467695
1977.0,RASAL2,0.9946767
11164.0,IRF2BPL,0.9946531
5485.0,PROP1,0.9946215
2658.0,MAPKAP1,0.99461925
7186.0,KCTD1,0.9946096
11725.0,SLCO2B1,0.9946015
378.0,GLI1,0.9945918
4064.0,ADH1B,0.99456835
10250.0,PLCH1,0.9945655
3207.0,RPS2,0.99454224
10617.0,IGSF10,0.9945403
3821.0,SOX17,0.9945321
10878.0,CDH6,0.9945285
6995.0,PTPRZ1,0.99451846
23.0,PXN,0.99449074
2145.0,EZH2,0.9944818
1943.0,DVL1,0.99446785
3519.0,ARHGAP21,0.99445575
12347.0,HEPACAM2,0.9944488
7781.0,MYO3A,0.9944455
7295.0,SLC30A4,0.9944232
2046.0,SEC24B,0.994399
10144.0,USP33,0.9943798
5045.0,PLCB1,0.9943751
2010.0,POLR1A,0.99432784
163.0,ESR1,0.9943164
1538.0,ESR2,0.9943024
1473.0,BCL2L1,0.99428636
10179.0,ZER1,0.9942463
2016.0,USP2,0.9942379
913.0,HIC1,0.99422777
9814.0,PRPF38B,0.99422175
3167.0,SPTAN1,0.9942029
6576.0,OAS1,0.9941602
3552.0,PNN,0.9941518
455.0,NECTIN1,0.9941322
5175.0,TRIP10,0.9941239
5035.0,EXOC5,0.9941175
3820.0,CHGB,0.9941047
3693.0,TERF2IP,0.99410194
6747.0,FHIT,0.9940866
3489.0,FASN,0.9940356
2436.0,ARF1,0.9940335
6965.0,MCM3,0.9940333
5096.0,HLA-A,0.99400336
8781.0,ARID2,0.99397063
7874.0,MARK1,0.9939673
4455.0,ARC,0.9939645
11610.0,FAT3,0.99396366
719.0,NEDD4,0.9939394
538.0,S100A8,0.9939302
10075.0,ZIC3,0.9939183
11813.0,SLC26A2,0.9939148
3373.0,DNMT1,0.99391454
8409.0,CENPC,0.99391395
843.0,FARSB,0.99391276
3051.0,HSPD1,0.99391186
3181.0,NDFIP1,0.99389815
9892.0,MYO7A,0.993889
8315.0,PODXL,0.993873
148.0,CDK5R1,0.9938526
916.0,SATB1,0.9938524
1146.0,GRIN1,0.99385166
3278.0,HEMGN,0.99384815
2453.0,GEMIN4,0.99384624
7623.0,TRPM7,0.9938412
2111.0,ELAVL1,0.99383944
792.0,ITGB6,0.99383694
6278.0,KIF22,0.9938344
4185.0,FNBP1,0.99381304
5608.0,P4HA1,0.99380624
937.0,EGR1,0.9938054
9149.0,SCO1,0.9937928
6728.0,SEC24C,0.99378335
11887.0,SERPINA7,0.9937489
11098.0,SSH2,0.9937378
1774.0,TGIF1,0.9937226
5436.0,FANCG,0.99371934
4893.0,DNM1L,0.99370533
823.0,ROBO1,0.99366647
3007.0,RCN1,0.99364364
1672.0,ARRB1,0.99362767
10513.0,ADCY9,0.9936026
4431.0,SMARCD1,0.9935986
2614.0,HNF1A,0.993583
8511.0,SLC39A6,0.9935454
1668.0,GNAI2,0.9934767
1489.0,AKT2,0.9934465
10714.0,CSMD2,0.9934429
8645.0,UBD,0.99343264
2924.0,KDM1A,0.9934082
198.0,NCBP1,0.9933896
3600.0,MYO5B,0.99337465
3417.0,COIL,0.99335206
1015.0,ADD1,0.9932678
9055.0,DPF3,0.9932601
321.0,PIK3CG,0.9932592
5335.0,SYTL5,0.99324435
6848.0,SPTBN4,0.9932407
6982.0,ANAPC7,0.9932318
1748.0,SVIL,0.99322283
1135.0,RANGAP1,0.9932121
3438.0,RFC5,0.9931906
1032.0,NF2,0.9931852
10393.0,ADCY6,0.9931805
2927.0,LPCAT1,0.9931693
1936.0,PRKCG,0.99316686
1570.0,BMPR2,0.9931282
1787.0,DBT,0.993097
12772.0,TENM3,0.99308276
3777.0,BAIAP2,0.993079
12834.0,FCRL5,0.9930547
1978.0,G3BP2,0.99303955
1614.0,EIF6,0.99303895
1230.0,EFNB1,0.9930282
948.0,RARB,0.9929884
11269.0,MYO18B,0.9929751
9039.0,PROM1,0.99296945
11680.0,CLCC1,0.9929629
1436.0,JUP,0.99295855
3227.0,PRPF8,0.99294865
6603.0,DOCK8,0.9929299
7561.0,CAP1,0.992924
7226.0,FGF14,0.9928884
10630.0,NUDT5,0.9928871
2760.0,TBX3,0.99288017
7878.0,TUBB4A,0.9928778
1464.0,LHCGR,0.99287224
1111.0,DLG3,0.99284995
3511.0,LBR,0.9928295
5285.0,RRM1,0.9928048
10893.0,CDH10,0.99278814
8417.0,CHD6,0.99278414
9765.0,TMEFF1,0.99278283
8291.0,EPHX2,0.9927503
10337.0,SLC6A8,0.9927377
5369.0,SYTL4,0.9927348
6839.0,SLC19A3,0.9927241
10787.0,UTY,0.9927221
5780.0,PTPRG,0.992687
168.0,RUNX1,0.9926643
5611.0,NT5E,0.99264705
6258.0,OTUD7B,0.9925827
10456.0,SLC20A1,0.99258065
8813.0,CNP,0.9925702
11632.0,P3H4,0.99256635
238.0,FANCD2,0.9925322
9796.0,GPRC5A,0.99253136
4460.0,CCNE2,0.99252045
923.0,NOP58,0.9925011
1414.0,TBL1XR1,0.9924959
12415.0,FERMT1,0.9924786
1250.0,KAT2A,0.9924711
2596.0,RGS3,0.99245596
4846.0,TCF25,0.9924551
7284.0,HTR4,0.9924508
1168.0,POR,0.9924374
3315.0,MATR3,0.9924306
3239.0,BCKDK,0.9924265
3649.0,SPECC1,0.9923948
1053.0,SRRM1,0.9923906
3841.0,COPA,0.99238825
4006.0,VAMP3,0.99238515
1714.0,AGER,0.9923558
7520.0,FSTL1,0.9923552
1506.0,TRIM28,0.9923415
3363.0,YAF2,0.99234056
2097.0,RALA,0.9923057
4043.0,PDLIM5,0.99230194
4302.0,DGCR6L,0.9922862
10165.0,WDHD1,0.9922667
4038.0,DDX56,0.99225074
3260.0,SLC1A5,0.9922157
6636.0,HSPA4L,0.9922078
1895.0,NUP214,0.99216276
458.0,NECTIN2,0.99216026
2636.0,ACTG1,0.99215734
1030.0,SLC16A1,0.99215394
6892.0,DTNA,0.9921484
762.0,PTPN22,0.9921451
1722.0,VIL1,0.9921257
384.0,PLIN1,0.9920908
1390.0,SH3KBP1,0.9920803
5488.0,RAPGEF2,0.99207723
1503.0,USP7,0.99207366
9783.0,DNAJA2,0.99207
3105.0,NUP107,0.99206984
2432.0,ATXN2L,0.9920626
7369.0,UCP2,0.9920582
2881.0,PABPC1,0.9920575
485.0,SIRPB1,0.9920534
3610.0,AFG3L2,0.9920299
9646.0,KLKB1,0.99200046
1832.0,EEF1A1,0.99198335
5763.0,IGF2R,0.99198323
667.0,CLEC1B,0.99197936
11348.0,EPHB3,0.9919748
3577.0,RPL26,0.9919659
4619.0,CLK3,0.9919505
6596.0,ACAT1,0.9919382
4697.0,SNRPB2,0.99191695
783.0,CDH1,0.99189234
9719.0,EPB41L1,0.9918835
3264.0,MTHFD1,0.9918419
4196.0,HSPH1,0.99181926
435.0,CTNNBIP1,0.9918161
7007.0,DNAH10,0.9918138
1368.0,EPHA3,0.9917888
7010.0,PFDN6,0.9917818
2589.0,RSL1D1,0.9917787
7453.0,PTPRA,0.9917378
1254.0,PAWR,0.99168956
5935.0,ACP1,0.9916829
1853.0,GRB7,0.99164855
6832.0,APLP2,0.99160063
5048.0,HMOX1,0.9915998
10257.0,CYP2A6,0.9915872
3565.0,LTV1,0.9915624
3890.0,CLU,0.9915617
11095.0,GRIK2,0.9915514
1227.0,SMARCA2,0.9915466
760.0,PAG1,0.9914937
6667.0,LNPEP,0.9914602
257.0,BCL2,0.99145424
3844.0,RAB27A,0.9914231
1121.0,ZFHX3,0.99140877
3210.0,DDX50,0.99138075
204.0,FASLG,0.99137396
3880.0,AHCYL1,0.9913326
3256.0,RRAS2,0.9912935
1502.0,ABL1,0.9912821
4482.0,MAK,0.9912655
1654.0,TUBA4A,0.9912612
7959.0,RAB23,0.99125904
2724.0,CTNNAL1,0.991232
1838.0,PRKAR1A,0.99121606
7910.0,MTHFD2,0.99121386
6187.0,PTMA,0.9912076
277.0,TRAF6,0.9911725
6242.0,KMT2B,0.9911485
4379.0,NAV2,0.99114007
1505.0,HDAC7,0.9911249
142.0,SSRP1,0.9911177
11854.0,ANKRD13C,0.99109626
1886.0,SPRED2,0.9910849
3149.0,PRPF19,0.9910755
9526.0,PPP1R12B,0.99106216
1193.0,VCL,0.9910528
9557.0,COX8A,0.99098563
4342.0,AUP1,0.9909781
1585.0,MYT1,0.99090755
12455.0,SLC33A1,0.99090075
1345.0,TOR1A,0.9908827
4220.0,CRB1,0.99087954
10208.0,ATP1A2,0.9908694
10335.0,KIDINS220,0.99086916
2118.0,DNAJA3,0.9908285
2789.0,PHGDH,0.9908013
3948.0,FLII,0.9907618
2232.0,MRTO4,0.9907328
1686.0,PIP5K1A,0.9907266
1329.0,ELK1,0.99066883
2554.0,THRAP3,0.99066275
12581.0,LINGO2,0.990659
2198.0,SEC61A1,0.990639
10118.0,ITM2C,0.99063885
7480.0,CENPL,0.990595
1352.0,RPA1,0.9905924
3028.0,MYL6,0.99055964
11640.0,DIO2,0.99054694
6239.0,SIL1,0.9905387
2649.0,PUF60,0.99051815
944.0,RARG,0.9905096
2864.0,GABARAP,0.9904152
3156.0,KIF3A,0.990396
10106.0,LPAR1,0.9903936
7592.0,SCNN1G,0.9903852
1455.0,EPHA4,0.99037385
10342.0,AKAP3,0.9903723
6553.0,CTNNA3,0.9903363
3757.0,PTBP3,0.99032885
11929.0,XPR1,0.990325
1124.0,HSD17B10,0.9903142
666.0,PDPN,0.9902839
3340.0,ABCC1,0.9902435
3557.0,CCT4,0.99023694
5758.0,MKI67,0.99023414
4688.0,ASXL1,0.99023294
2493.0,DAP3,0.9902194
189.0,MGA,0.990213
8040.0,TMPO,0.9901633
7736.0,HNRNPA1L2,0.9901585
2949.0,NUDC,0.99014354
7741.0,ZNF106,0.99010533
157.0,TFAP2A,0.9900917
4330.0,STX3,0.99007916
414.0,ABCD3,0.99007297
5181.0,SLC4A7,0.9900535
3150.0,RNPS1,0.990053
407.0,GSTA2,0.99002963
10018.0,ASXL3,0.99001336
995.0,SDCBP,0.98999876
3573.0,FLI1,0.9898985
10418.0,KCNH1,0.98986924
3120.0,RPN2,0.9898192
3965.0,BRD2,0.9897995
229.0,UBE2L6,0.989777
12751.0,IL20RA,0.98977077
2081.0,COPS7B,0.9897574
6135.0,RAI1,0.9897433
2797.0,NPM3,0.98965853
12.0,VANGL2,0.98957
10676.0,MYH2,0.9895586
4017.0,HELZ,0.9895483
9713.0,COL4A3,0.9895459
10533.0,TYMS,0.9895393
6733.0,DIDO1,0.98953396
894.0,GOLGB1,0.9894767
2721.0,FLNC,0.98945487
5976.0,SOX5,0.9894387
8230.0,LUZP1,0.9894386
30.0,FNTB,0.98935425
2606.0,NOLC1,0.9893421
10389.0,CTSE,0.98930746
1273.0,GPC1,0.98929614
886.0,SERPINE1,0.98928386
1082.0,STXBP3,0.98924154
3787.0,LEO1,0.98920363
701.0,SLC7A6,0.9891565
8092.0,TACC2,0.98914284
12656.0,FGFRL1,0.98913693
1520.0,CSNK1A1,0.98912597
3550.0,GTF3C3,0.98911464
2400.0,SOCS6,0.9891027
8384.0,SLC20A2,0.9890671
479.0,HLA-C,0.98906684
121.0,PCNA,0.98902553
246.0,GANAB,0.98902005
9984.0,GSTA5,0.9890048
3166.0,SERPINA1,0.98890674
2838.0,ASXL2,0.98890054
7850.0,DPM1,0.98887956
12790.0,SFTA2,0.98887724
8988.0,SLC29A1,0.988872
6739.0,ESYT2,0.98883116
11806.0,GOLIM4,0.9888214
7964.0,CDK12,0.9887582
228.0,TRIM25,0.988746
5661.0,CTDSP1,0.98872805
2745.0,EGLN1,0.9887216
2322.0,HINT1,0.9887094
5713.0,ASF1B,0.9887044
3790.0,LARP7,0.9886409
1812.0,RING1,0.9886208
10650.0,CACNA1D,0.9885872
9664.0,TENM4,0.98854023
2041.0,GFAP,0.9885083
10454.0,TPTE2,0.98849493
3559.0,SNRPA1,0.9884779
2077.0,RPL21,0.9884615
6063.0,DRG1,0.9884437
7877.0,ZG16,0.98841816
630.0,ATP6AP2,0.9883847
6044.0,XRN1,0.98837286
32.0,RAD50,0.98832357
9760.0,UNC45B,0.9883034
3212.0,SYNE1,0.9882832
329.0,GAB2,0.98825336
2868.0,SNX27,0.9882195
1431.0,SDC1,0.9882158
9350.0,PLPP3,0.9882102
8330.0,PARP2,0.9881373
6177.0,SLC7A1,0.9881252
3627.0,LLGL2,0.98812497
11943.0,TPTE,0.9881243
11832.0,ALMS1,0.98809075
3292.0,SLC25A3,0.9880657
7106.0,PARP4,0.98805505
6698.0,PRDM9,0.9879711
2932.0,PATJ,0.98796463
5909.0,MYO16,0.9879645
1415.0,TBL1X,0.98791647
5592.0,QDPR,0.98790306
10728.0,SLC29A2,0.9878876
1007.0,FYN,0.9878682
3405.0,PRPF40A,0.987852
9914.0,CPD,0.98783934
5793.0,SOX10,0.98783374
2542.0,NOX4,0.9878321
5051.0,STRN3,0.9878199
5023.0,AMER1,0.9878185
11551.0,DIP2B,0.98780525
8535.0,CYFIP1,0.987761
5961.0,SNAP23,0.98773605
1201.0,STK39,0.98771834
